t,T1,Q1
1715.8611590862274,48.32,0.0
1716.8612756729126,48.29,0.0
1717.8614490032196,48.16,0.0
1718.8614490032196,47.97,0.0
1719.8615341186523,47.97,0.0
1720.861536026001,47.65,0.0
1721.8625359535217,47.65,0.0
1722.862625837326,47.32,0.0
1723.8635866641998,47.32,0.0
1724.8642220497131,47.1,0.0
1725.8643007278442,47.0,0.0
1726.8650970458984,46.94,0.0
1727.8659007549286,46.68,0.0
1728.8668990135193,46.68,0.0
1729.866942167282,46.36,0.0
1730.8674578666687,46.36,0.0
1731.86749792099,46.33,0.0
1732.8684966564178,46.04,0.0
1733.8694958686829,46.04,0.0
1734.870495557785,45.71,0.0
1735.8704957962036,45.71,0.0
1736.8714570999146,45.62,0.0
1737.8714933395386,45.39,0.0
1738.871495962143,45.39,0.0
1739.8724973201752,45.07,0.0
1740.8729906082153,45.07,0.0
1741.8730313777924,44.88,0.0
1742.8739938735962,44.75,0.0
1743.8740305900574,44.75,0.0
1744.8750264644623,44.42,0.0
1745.8760278224945,44.42,0.0
1746.8769931793213,44.42,0.0
1747.877034187317,44.1,0.0
1748.8780014514923,44.1,0.0
1749.879028558731,44.1,0.0
1750.8800342082977,43.78,0.0
1751.8810331821442,43.78,0.0
1752.881994009018,43.75,0.0
1753.882991552353,43.46,0.0
1754.8830246925354,43.46,0.0
1755.8830358982086,43.46,0.0
1756.8839936256409,43.13,0.0
1757.8840341567993,43.13,0.0
1758.8840584754944,43.13,0.0
1759.8850584030151,42.81,0.0
1760.886058807373,42.81,0.0
1761.8870186805725,42.81,0.0
1762.887058019638,42.49,0.0
1763.8880178928375,42.49,0.0
1764.8883576393127,42.49,0.0
1765.8887569904327,42.23,0.0
1766.8897976875305,42.17,0.0
1767.8907520771027,42.17,0.0
1768.8907935619354,41.97,0.0
1769.8907940387726,41.85,0.0
1770.891794204712,41.85,0.0
1771.892795085907,41.81,0.0
1772.8937928676605,41.52,0.0
1773.8937973976135,41.52,0.0
1774.8947966098785,41.52,0.0
1775.895679950714,41.3,0.0
1776.8966417312622,41.2,0.0
1777.8966798782349,41.2,0.0
1778.8976383209229,41.1,0.0
1779.8976790904999,40.88,0.0
1780.898367881775,40.88,0.0
1781.8983867168427,40.85,0.0
1782.8993508815765,40.56,0.0
1783.899389743805,40.56,0.0
1784.899390220642,40.56,0.0
1785.9003477096558,40.46,0.0
1786.900349855423,40.23,0.0
1787.9003887176514,40.23,0.0
1788.9003915786743,40.23,0.0
1789.901391029358,39.94,0.0
1790.902390241623,39.91,0.0
1791.9033780097961,39.91,0.0
1792.9043364524841,39.91,0.0
1793.905333995819,39.59,0.0
1794.9053361415863,39.59,0.0
1795.9053673744202,39.59,0.0
1796.9053754806519,39.49,0.0
1797.9063739776611,39.27,0.0
1798.907032251358,39.27,0.0
1799.9071252346039,39.27,0.0
1800.9071679115295,39.24,0.0
1801.9081602096558,38.95,0.0
1802.9086961746216,38.95,0.0
1803.9088220596313,38.95,0.0
1804.9097809791565,38.95,0.0
1805.9098274707794,38.62,0.0
1806.9108264446259,38.62,0.0
1807.9117872714996,38.62,0.0
1808.9127843379974,38.62,0.0
1809.9137811660767,38.3,0.0
1810.913824558258,38.3,0.0
1811.9147834777832,38.3,0.0
1812.9147844314575,38.3,0.0
1813.9148242473602,38.04,0.0
1814.9157843589783,37.98,0.0
1815.9157853126526,37.98,0.0
1816.9158215522766,37.98,0.0
1817.9167857170105,37.88,0.0
1818.916821718216,37.69,0.0
1819.9168326854706,37.66,0.0
1820.917275428772,37.66,0.0
1821.9182467460632,37.66,0.0
1822.919275045395,37.66,0.0
1823.9196243286133,37.33,0.0
1824.9196283817291,37.33,0.0
1825.9196298122406,37.33,0.0
1826.920625448227,37.33,0.0
1827.920625448227,37.17,0.0
1828.9206354618073,37.01,0.0
1829.9215877056122,37.01,0.0
1830.9216239452362,37.01,0.0
1831.9222586154938,37.01,0.0
1832.9229125976562,36.85,0.0
1833.922951221466,36.69,0.0
1834.9232943058014,36.69,0.0
1835.9240822792053,36.69,0.0
1836.9250795841217,36.69,0.0
1837.9255318641663,36.46,0.0
1838.9256365299225,36.37,0.0
1839.9265973567963,36.37,0.0
1840.926662683487,36.37,0.0
1841.9266896247864,36.37,0.0
1842.926691532135,36.33,0.0
1843.9276494979858,36.11,0.0
1844.927649974823,36.04,0.0
1845.9286513328552,36.04,0.0
1846.928653717041,36.04,0.0
1847.9296922683716,36.04,0.0
1848.9306485652924,35.85,0.0
1849.930691242218,35.72,0.0
1850.931690454483,35.72,0.0
1851.9326894283295,35.72,0.0
1852.9336886405945,35.72,0.0
1853.9346747398376,35.63,0.0
1854.9346799850464,35.43,0.0
1855.9356381893158,35.4,0.0
1856.9356400966644,35.4,1.0
1857.9356408119202,35.4,1.0
1858.935646533966,35.37,1.0
1859.9356801509857,35.34,1.0
1860.936640739441,35.14,1.0
1861.936641216278,35.08,1.0
1862.936679840088,35.08,1.0
1863.9376413822174,35.08,1.0
1864.9386405944824,35.08,1.0
1865.939640045166,35.05,1.0
1866.9396810531616,35.08,1.0
1867.9406406879425,35.08,1.0
1868.940681695938,35.08,1.0
1869.9416778087616,35.08,1.0
1870.9426412582397,35.08,1.0
1871.9426412582397,35.11,1.0
1872.9426822662354,35.21,1.0
1873.9436402320862,35.4,1.0
1874.9446399211884,35.4,1.0
1875.944679260254,35.4,1.0
1876.9456403255463,35.43,1.0
1877.9456419944763,35.69,1.0
1878.9458680152893,35.72,1.0
1879.9468607902527,35.72,1.0
1880.9478211402893,35.82,1.0
1881.9488594532013,36.04,1.0
1882.9488594532013,36.04,1.0
1883.9498162269592,36.17,1.0
1884.9498572349548,36.37,1.0
1885.9498596191406,36.37,1.0
1886.9508163928986,36.59,1.0
1887.9508204460144,36.66,1.0
1888.9508607387543,36.75,1.0
1889.9518620967865,36.98,1.0
1890.952817440033,37.01,1.0
1891.952861070633,37.3,1.0
1892.9538595676422,37.33,1.0
1893.9548585414886,37.59,1.0
1894.955857515335,37.66,1.0
1895.9558577537537,37.75,1.0
1896.9568526744843,37.98,1.0
1897.9578189849854,38.14,1.0
1898.957849740982,38.3,1.0
1899.9578528404236,38.46,1.0
1900.958858013153,38.62,1.0
1901.9590361118317,38.82,1.0
1902.959544658661,38.95,1.0
1903.9604003429413,39.11,1.0
1904.9613616466522,39.27,1.0
1905.9617171287537,39.53,1.0
1906.9617211818695,39.59,1.0
1907.9627196788788,39.91,1.0
1908.9633769989014,39.91,1.0
1909.96435379982,40.23,1.0
1910.9645762443542,40.23,1.0
1911.9655349254608,40.56,1.0
1912.9655780792236,40.59,1.0
1913.966539144516,40.88,1.0
1914.9665734767914,40.94,1.0
1915.9665758609772,41.2,1.0
1916.9671425819397,41.39,1.0
1917.9671425819397,41.52,1.0
1918.9671454429626,41.78,1.0
1919.9671459197998,41.85,1.0
1920.9680988788605,42.1,1.0
1921.9680988788605,42.17,1.0
1922.968889951706,42.49,1.0
1923.9697771072388,42.49,1.0
1924.969850063324,42.81,1.0
1925.9703271389008,42.81,1.0
1926.9703662395477,43.1,1.0
1927.9703695774078,43.13,1.0
1928.9713790416718,43.46,1.0
1929.9723727703094,43.46,1.0
1930.9733271598816,43.78,1.0
1931.9733302593231,43.81,1.0
1932.9733672142029,44.1,1.0
1933.9743297100067,44.23,1.0
1934.9753305912018,44.42,1.0
1935.9753623008728,44.62,1.0
1936.975367307663,44.75,1.0
1937.9763271808624,44.94,1.0
1938.9763271808624,45.07,1.0
1939.9763684272766,45.33,1.0
1940.9764654636383,45.39,1.0
1941.9774241447449,45.71,1.0
1942.9784231185913,45.71,1.0
1943.9784617424011,46.04,1.0
1944.9794659614563,46.04,1.0
1945.9794664382935,46.36,1.0
1946.980465888977,46.36,1.0
1947.981465101242,46.65,1.0
1948.9824647903442,46.68,1.0
1949.9834690093994,47.0,1.0
1950.98446726799,47.0,1.0
1951.9854674339294,47.26,1.0
1952.986427307129,47.32,1.0
1953.9874258041382,47.55,1.0
1954.9884667396545,47.65,1.0
1955.9895012378693,47.87,1.0
1956.9895014762878,47.94,1.0
1957.9895021915436,48.13,1.0
1958.9904606342316,48.29,1.0
1959.9905018806458,48.39,1.0
1960.9905042648315,48.61,1.0
1961.9905045032501,48.61,1.0
1962.9915091991425,48.94,1.0
1963.992503643036,48.94,1.0
1964.9934594631195,49.16,1.0
1965.9936180114746,49.26,1.0
1966.9946160316467,49.26,1.0
1967.994618654251,49.58,1.0
1968.9948115348816,49.58,1.0
1969.9952039718628,49.9,1.0
1970.995239019394,49.87,1.0
1971.9952960014343,50.1,1.0
1972.996295928955,50.22,1.0
1973.9972541332245,50.22,1.0
1974.998253583908,50.55,1.0
1975.9992940425873,50.55,1.0
1976.9992940425873,50.87,1.0
1978.0002536773682,50.87,1.0
1979.0002989768982,51.09,1.0
1980.0012521743774,51.19,1.0
1981.0012917518616,51.45,1.0
1982.001292705536,51.51,1.0
1983.0012958049774,51.51,1.0
1984.0022509098053,51.8,1.0
1985.0022947788239,51.84,1.0
1986.0024847984314,51.93,1.0
1987.0034890174866,52.16,1.0
1988.0044438838959,52.16,1.0
1989.0044882297516,52.32,1.0
1990.0054852962494,52.45,1.0
1991.0058772563934,52.48,1.0
1992.0058782100677,52.71,1.0
1993.0068378448486,52.8,1.0
1994.0068793296814,52.83,1.0
1995.007544517517,53.13,1.0
1996.0075824260712,53.13,1.0
1997.0079114437103,53.13,1.0
1998.0079567432404,53.38,1.0
1999.008994102478,53.45,1.0
2000.008994102478,53.45,1.0
2001.0099527835846,53.71,1.0
2002.0099556446075,53.77,1.0
2003.0101940631866,53.8,1.0
2004.0111858844757,54.09,1.0
2005.0121426582336,54.09,1.0
2006.0121455192566,54.16,1.0
2007.0121457576752,54.35,1.0
2008.0121850967407,54.41,1.0
2009.0131888389587,54.48,1.0
2010.0141427516937,54.74,0.0
2011.0141463279724,54.74,0.0
2012.015145778656,54.96,0.0
2013.0151484012604,55.06,0.0
2014.0161430835724,55.06,0.0
2015.016146659851,55.16,0.0
2016.0161807537079,55.38,0.0
2017.0171794891357,55.38,0.0
2018.018144607544,55.38,0.0
2019.0181784629822,55.41,0.0
2020.0181829929352,55.57,0.0
2021.018187046051,55.7,0.0
2022.0187940597534,55.7,0.0
2023.0197968482971,55.7,0.0
2024.0197982788086,55.7,0.0
2025.020797252655,55.7,0.0
2026.0208008289337,55.7,0.0
2027.02179479599,55.7,0.0
2028.021797657013,55.7,0.0
2029.0227930545807,55.7,0.0
2030.022798538208,55.7,0.0
2031.023621559143,55.67,0.0
2032.0236554145813,55.67,0.0
2033.0236630439758,55.48,0.0
2034.0246558189392,55.38,0.0
2035.0256543159485,55.38,0.0
2036.02570271492,55.38,0.0
2037.0266089439392,55.28,0.0
2038.0266089439392,55.06,0.0
2039.026644229889,55.06,0.0
2040.0266494750977,55.06,0.0
2041.0266525745392,54.9,0.0
2042.02765250206,54.74,0.0
2043.0286519527435,54.74,0.0
2044.0296113491058,54.7,0.0
2045.029611825943,54.41,0.0
2046.0306088924408,54.41,0.0
2047.0306458473206,54.38,0.0
2048.0314331054688,54.09,0.0
2049.0316064357758,54.09,0.0
2050.0316915512085,54.0,0.0
2051.0316944122314,53.77,0.0
2052.032694339752,53.77,0.0
2053.032956123352,53.54,0.0
2054.032956123352,53.45,0.0
2055.0339012145996,53.45,0.0
2056.0339024066925,53.13,0.0
2057.0339357852936,53.13,0.0
2058.0339407920837,53.13,0.0
2059.034935235977,52.8,0.0
2060.035935163498,52.8,0.0
2061.0359423160553,52.51,0.0
2062.0364198684692,52.48,0.0
2063.0370552539825,52.42,0.0
2064.0370588302612,52.16,0.0
2065.0378839969635,52.16,0.0
2066.038881778717,51.84,0.0
2067.03892326355,51.84,0.0
2068.039881706238,51.51,0.0
2069.0408816337585,51.51,0.0
2070.0409173965454,51.22,0.0
2071.0410301685333,51.19,0.0
2072.041745185852,51.16,0.0
2073.041783809662,50.87,0.0
2074.0427446365356,50.87,0.0
2075.042788743973,50.55,0.0
2076.043787717819,50.55,0.0
2077.04478263855,50.42,0.0
2078.04478597641,50.22,0.0
2079.044788122177,50.22,0.0
2080.045748233795,49.9,0.0
2081.046056032181,49.9,0.0
2082.0470151901245,49.58,0.0
2083.0470476150513,49.58,0.0
2084.047332763672,49.52,0.0
2085.0473742485046,49.26,0.0
2086.0480618476868,49.23,0.0
2087.048064470291,48.94,0.0
2088.0481028556824,48.94,0.0
2089.048104763031,48.77,0.0
2090.0490641593933,48.61,0.0
2091.0490646362305,48.61,0.0
2092.049103498459,48.29,0.0
2093.049105167389,48.29,0.0
2094.0491058826447,47.97,0.0
2095.050063610077,47.97,0.0
2096.050351381302,47.87,0.0
2097.050498485565,47.65,0.0
2098.050500392914,47.65,0.0
2099.0514891147614,47.32,0.0
2100.0514969825745,47.32,0.0
2101.0524921417236,47.2,0.0
2102.0530207157135,47.0,0.0
2103.0540161132812,47.0,0.0
2104.054304599762,46.68,0.0
2105.0551702976227,46.68,0.0
2106.056125640869,46.55,0.0
2107.0571241378784,46.36,0.0
2108.057163476944,46.36,0.0
2109.058159828186,46.04,0.0
2110.0581641197205,46.04,0.0
2111.0591588020325,45.87,0.0
2112.060158729553,45.71,0.0
2113.061158657074,45.71,0.0
2114.0621242523193,45.39,0.0
2115.0621254444122,45.39,0.0
2116.062515258789,45.36,0.0
2117.063513994217,45.07,0.0
2118.064475297928,45.07,0.0
2119.0645134449005,44.84,0.0
2120.065509080887,44.75,0.0
2121.065883874893,44.75,0.0
2122.066317796707,44.49,0.0
2123.066383600235,44.42,0.0
2124.0673828125,44.42,0.0
2125.0683834552765,44.1,0.0
2126.06938290596,44.1,0.0
2127.0703451633453,44.1,0.0
2128.070381641388,43.78,0.0
2129.0713481903076,43.78,0.0
2130.071348667145,43.78,0.0
2131.071382522583,43.46,0.0
2132.072382211685,43.46,0.0
2133.0726265907288,43.46,0.0
2134.0736231803894,43.13,0.0
2135.0746223926544,43.13,0.0
2136.0756182670593,43.13,0.0
2137.0766174793243,42.81,0.0
2138.077581882477,42.81,0.0
2139.077620744705,42.81,0.0
2140.0783643722534,42.52,0.0
2141.078548192978,42.49,0.0
2142.078558921814,42.49,0.0
2143.0789732933044,42.2,0.0
2144.0797119140625,42.17,0.0
2145.080265045166,42.17,0.0
2146.0802838802338,42.04,0.0
2147.0812833309174,41.85,0.0
2148.082273244858,41.85,0.0
2149.0829451084137,41.85,0.0
2150.082983016968,41.52,0.0
2151.0829858779907,41.52,0.0
2152.0831620693207,41.52,0.0
2153.0831620693207,41.27,0.0
2154.0831758975983,41.2,0.0
2155.0833106040955,41.2,0.0
2156.0834884643555,41.2,0.0
2157.0843958854675,40.88,0.0
2158.085056781769,40.88,0.0
2159.085997581482,40.88,0.0
2160.0860199928284,40.62,0.0
2161.0865659713745,40.56,0.0
2162.0866029262543,40.56,0.0
2163.0875766277313,40.49,0.0
2164.0884273052216,40.23,0.0
2165.0884585380554,40.23,0.0
2166.088465690613,40.23,0.0
2167.0894598960876,40.07,1.0
2168.0904269218445,39.94,1.0
2169.0904502868652,39.91,1.0
2170.09046626091,39.88,1.0
2171.090584039688,39.65,1.0
2172.091418981552,39.62,1.0
2173.0924167633057,39.56,1.0
2174.0928127765656,39.56,1.0
2175.093008041382,39.59,1.0
2176.094007253647,39.53,1.0
2177.094012737274,39.33,1.0
2178.0950059890747,39.3,1.0
2179.096004962921,39.27,1.0
2180.096148252487,39.27,1.0
2181.0971097946167,39.27,1.0
2182.0971488952637,39.27,1.0
2183.098144054413,39.33,1.0
2184.0991418361664,39.46,1.0
2185.0991427898407,39.49,1.0
2186.099147796631,39.56,1.0
2187.100141763687,39.59,1.0
2188.100147008896,39.59,1.0
2189.1005423069,39.59,1.0
2190.101541519165,39.69,1.0
2191.101750612259,39.88,1.0
2192.1017525196075,39.91,1.0
2193.1017549037933,39.91,1.0
2194.102724313736,40.04,1.0
2195.102757692337,40.23,1.0
2196.102792263031,40.23,1.0
2197.102942943573,40.33,1.0
2198.102942943573,40.56,1.0
2199.10342502594,40.56,1.0
2200.1034576892853,40.65,1.0
2201.1034750938416,40.88,1.0
2202.1034829616547,40.88,1.0
2203.103487968445,41.17,1.0
2204.1044619083405,41.17,1.0
2205.1054289340973,41.2,1.0
2206.105863571167,41.52,1.0
2207.1068246364594,41.52,1.0
2208.106824874878,41.85,1.0
2209.107598543167,41.85,1.0
2210.1076061725616,42.07,1.0
2211.107613801956,42.17,1.0
2212.108607530594,42.2,1.0
2213.1095674037933,42.49,1.0
2214.1096017360687,42.49,1.0
2215.1106009483337,42.81,1.0
2216.110606908798,42.81,1.0
2217.1113357543945,42.91,1.0
2218.112293958664,43.13,1.0
2219.112329721451,43.17,1.0
2220.1123299598694,43.46,1.0
2221.112335920334,43.46,1.0
2222.113294363022,43.78,1.0
2223.1133296489716,43.81,1.0
2224.1137161254883,43.97,1.0
2225.1146733760834,44.1,1.0
2226.1156706809998,44.2,1.0
2227.1157138347626,44.42,1.0
2228.1166718006134,44.46,1.0
2229.117189645767,44.75,1.0
2230.1181893348694,44.78,1.0
2231.1191849708557,45.07,1.0
2232.120171070099,45.07,1.0
2233.1209256649017,45.36,1.0
2234.120959043503,45.39,1.0
2235.1213517189026,45.49,1.0
2236.1223499774933,45.71,1.0
2237.1223912239075,45.81,1.0
2238.1233842372894,46.0,1.0
2239.124351501465,46.13,1.0
2240.1253492832184,46.36,1.0
2241.1253926754,46.42,1.0
2242.126351594925,46.68,1.0
2243.1273515224457,46.68,1.0
2244.1278591156006,46.97,1.0
2245.128007411957,47.0,1.0
2246.128972530365,47.29,1.0
2247.129123210907,47.32,1.0
2248.1300864219666,47.58,1.0
2249.1300864219666,47.68,1.0
2250.1310851573944,47.9,1.0
2251.1320831775665,47.97,1.0
2252.1320831775665,48.07,1.0
2253.132086277008,48.29,1.0
2254.1321239471436,48.36,1.0
2255.1331231594086,48.61,1.0
2256.133955717087,48.71,1.0
2257.1340124607086,48.9,1.0
2258.135011434555,48.97,1.0
2259.1360104084015,49.23,1.0
2260.1363208293915,49.26,1.0
2261.137165784836,49.48,1.0
2262.138164997101,49.58,1.0
2263.138164997101,49.64,1.0
2264.1391603946686,49.9,1.0
2265.13916516304,49.9,1.0
2266.1391654014587,50.16,1.0
2267.1401612758636,50.22,1.0
2268.1401715278625,50.35,1.0
2269.1411638259888,50.55,1.0
2270.1421599388123,50.55,1.0
2271.1421632766724,50.84,1.0
2272.142666578293,50.87,1.0
2273.142848968506,51.16,1.0
2274.1432695388794,51.19,1.0
2275.1432790756226,51.19,1.0
2276.1433215141296,51.51,1.0
2277.144283056259,51.51,1.0
2278.1447808742523,51.74,1.0
2279.1447825431824,51.84,1.0
2280.145772457123,51.84,1.0
2281.145775079727,52.09,1.0
2282.146740436554,52.16,1.0
2283.1467413902283,52.22,1.0
2284.146774291992,52.48,1.0
2285.147739171982,52.48,1.0
2286.1477403640747,52.74,1.0
2287.1477835178375,52.8,1.0
2288.1487815380096,52.8,1.0
2289.1497819423676,53.13,1.0
2290.1502261161804,53.13,1.0
2291.1512241363525,53.13,1.0
2292.1522240638733,53.42,1.0
2293.1524765491486,53.45,1.0
2294.1532652378082,53.51,1.0
2295.1532695293427,53.77,1.0
2296.1542637348175,53.77,1.0
2297.154392719269,53.93,1.0
2298.1543951034546,54.09,1.0
2299.1543951034546,54.09,1.0
2300.1553585529327,54.22,1.0
2301.1563658714294,54.41,1.0
2302.157363653183,54.41,1.0
2303.158360481262,54.58,1.0
2304.1593220233917,54.74,1.0
2305.1597504615784,54.74,1.0
2306.1597883701324,54.96,1.0
2307.160789012909,55.06,1.0
2308.161783695221,55.12,1.0
2309.1617906093597,55.35,1.0
2310.1627497673035,55.38,1.0
2311.1627945899963,55.38,1.0
2312.1637501716614,55.54,1.0
2313.1638679504395,55.7,1.0
2314.1638679504395,55.7,1.0
2315.1644291877747,55.99,1.0
2316.1644401550293,56.03,1.0
2317.1644718647003,56.03,1.0
2318.1644763946533,56.06,1.0
2319.1654376983643,56.35,1.0
2320.1654455661774,56.35,1.0
2321.165524959564,56.41,1.0
2322.165565252304,56.61,1.0
2323.1655657291412,56.67,1.0
2324.1665675640106,56.7,1.0
2325.16704249382,56.77,1.0
2326.167049884796,56.93,1.0
2327.1679718494415,56.99,1.0
2328.168938398361,56.99,1.0
2329.169620037079,57.06,1.0
2330.1705887317657,57.31,1.0
2331.1706235408783,57.31,1.0
2332.171587228775,57.31,1.0
2333.1716203689575,57.48,1.0
2334.1725866794586,57.64,1.0
2335.1725895404816,57.64,1.0
2336.1726281642914,57.8,1.0
2337.172994375229,57.96,1.0
2338.173332452774,57.96,1.0
2339.173332929611,57.96,1.0
2340.1734771728516,58.09,1.0
2341.174438238144,58.28,1.0
2342.174474000931,58.31,1.0
2343.17547082901,58.28,1.0
2344.175471305847,58.35,1.0
2345.1758139133453,58.6,1.0
2346.176470518112,58.6,1.0
2347.176557302475,58.6,1.0
2348.1765716075897,58.83,1.0
2349.176607131958,58.93,1.0
2350.177571296692,58.93,1.0
2351.1775715351105,58.93,1.0
2352.177615880966,58.99,1.0
2353.1785736083984,59.22,1.0
2354.1786398887634,59.22,1.0
2355.1786472797394,59.25,1.0
2356.1796045303345,59.25,1.0
2357.1796395778656,59.41,1.0
2358.180605649948,59.57,1.0
2359.1806457042694,59.57,1.0
2360.181562423706,59.57,1.0
2361.1816005706787,59.57,1.0
2362.181601047516,59.8,1.0
2363.182560443878,59.86,1.0
2364.182596206665,59.89,1.0
2365.183560848236,59.89,1.0
2366.183563709259,59.96,1.0
2367.184561252594,60.18,1.0
2368.184594631195,60.21,1.0
2369.1845965385437,60.21,1.0
2370.184627532959,60.21,1.0
2371.1856203079224,60.34,1.0
2372.1863925457,60.47,1.0
2373.187354326248,60.54,1.0
2374.1873910427094,60.57,1.0
2375.18839097023,60.54,1.0
2376.1893870830536,60.67,1.0
2377.190392971039,60.86,1.0
2378.1913628578186,60.86,1.0
2379.192359685898,60.86,1.0
2380.192361354828,60.86,1.0
2381.1924028396606,60.92,1.0
2382.1933641433716,61.08,1.0
2383.1933908462524,61.18,1.0
2384.1933941841125,61.21,1.0
2385.1933977603912,61.25,1.0
2386.194361925125,61.34,1.0
2387.1943962574005,61.47,1.0
2388.1943967342377,61.5,1.0
2389.1943969726562,61.54,1.0
2390.194419145584,61.6,1.0
2391.1954221725464,61.79,1.0
2392.195832967758,61.79,1.0
2393.1968264579773,61.83,1.0
2394.1977803707123,61.83,1.0
2395.1987421512604,61.83,1.0
2396.199781894684,61.99,1.0
2397.2004828453064,62.15,1.0
2398.2010409832,62.15,1.0
2399.201080560684,62.15,1.0
2400.2020416259766,62.15,1.0
2401.203038930893,62.18,1.0
2402.2030787467957,62.15,1.0
2403.2030799388885,62.28,1.0
2404.2040424346924,62.44,1.0
2405.204076051712,62.47,1.0
2406.204080104828,62.47,1.0
2407.2050416469574,62.47,1.0
2408.206038951874,62.47,1.0
2409.206149816513,62.47,1.0
2410.207149744034,62.57,1.0
2411.207184314728,62.57,1.0
2412.2081863880157,62.73,1.0
2413.209148168564,62.76,1.0
2414.209151506424,62.79,1.0
2415.209183216095,62.89,1.0
2416.2091839313507,63.02,1.0
2417.2101471424103,63.12,1.0
2418.2101895809174,63.12,1.0
2419.2111990451813,63.12,1.0
2420.21173453331,63.12,1.0
2421.212252140045,63.12,1.0
2422.2132172584534,63.28,1.0
2423.213764667511,63.44,1.0
2424.2144792079926,63.44,1.0
2425.215308904648,63.44,1.0
2426.216312646866,63.44,1.0
2427.217316865921,63.47,1.0
2428.2178285121918,63.7,1.0
2429.2182364463806,63.76,1.0
2430.219235897064,63.76,1.0
2431.219357728958,63.76,1.0
2432.219395160675,63.82,1.0
2433.220390558243,63.76,1.0
2434.220395565033,63.79,1.0
2435.2203977108,63.95,1.0
2436.2213983535767,64.02,1.0
2437.2219145298004,64.08,1.0
2438.2222616672516,64.08,1.0
2439.222262620926,64.08,1.0
2440.222262620926,64.11,1.0
2441.222540140152,64.08,1.0
2442.2231345176697,64.34,1.0
2443.2241003513336,64.4,1.0
2444.224137067795,64.4,1.0
2445.2241389751434,64.4,1.0
2446.224142551422,64.4,1.0
2447.2251358032227,64.4,1.0
2448.2261004447937,64.4,1.0
2449.2270987033844,64.4,1.0
2450.227106332779,64.44,1.0
2451.2272186279297,64.5,1.0
2452.227814435959,64.69,1.0
2453.2287769317627,64.73,1.0
2454.2287809848785,64.73,1.0
2455.2288835048676,64.73,1.0
2456.2298414707184,64.69,1.0
2457.229873418808,64.76,1.0
2458.2308402061462,64.73,0.0
2459.230841398239,64.73,0.0
2460.23122215271,64.73,0.0
2461.2322227954865,64.73,0.0
2462.232223510742,64.73,0.0
2463.2331829071045,64.76,0.0
2464.2331829071045,64.76,0.0
2465.2334632873535,64.98,0.0
2466.2338948249817,64.98,0.0
2467.233969926834,64.79,0.0
2468.234969139099,64.76,0.0
2469.23593378067,64.79,0.0
2470.2360424995422,64.79,0.0
2471.2365295886993,64.73,0.0
2472.2371978759766,64.73,0.0
2473.237292766571,64.73,0.0
2474.238168001175,64.73,0.0
2475.2388751506805,64.73,0.0
2476.2394642829895,64.47,0.0
2477.2394683361053,64.4,0.0
2478.2404630184174,64.4,0.0
2479.241194963455,64.11,0.0
2480.2421951293945,64.08,0.0
2481.243190050125,64.08,0.0
2482.244157075882,63.76,0.0
2483.244808912277,63.76,0.0
2484.24560880661,63.44,0.0
2485.245887517929,63.44,0.0
2486.2460141181946,63.44,0.0
2487.247006177902,63.12,0.0
2488.247012615204,63.12,0.0
2489.247014284134,62.79,0.0
2490.2473163604736,62.79,0.0
2491.247863292694,62.5,0.0
2492.2480206489563,62.47,0.0
2493.2487149238586,62.15,0.0
2494.2487404346466,62.12,0.0
2495.249601840973,61.83,0.0
2496.2502851486206,61.5,0.0
2497.250998020172,61.5,0.0
2498.2517240047455,61.18,0.0
2499.252681016922,61.18,0.0
2500.253412246704,60.86,0.0
2501.2536058425903,60.86,0.0
2502.253786802292,60.54,0.0
2503.254338979721,60.54,0.0
2504.255156993866,60.21,0.0
2505.2560296058655,60.21,0.0
2506.256949186325,59.89,0.0
2507.257943868637,59.67,0.0
2508.2589042186737,59.57,0.0
2509.2589073181152,59.25,0.0
2510.2595660686493,59.25,0.0
2511.2600712776184,58.93,0.0
2512.260934114456,58.93,0.0
2513.2613549232483,58.6,0.0
2514.262244462967,58.57,0.0
2515.262684583664,58.28,0.0
2516.2636818885803,58.15,0.0
2517.263728618622,57.96,0.0
2518.26406955719,57.54,0.0
2519.2648169994354,57.31,0.0
2520.2652373313904,56.99,0.0
2521.265475988388,56.77,0.0
2522.2662065029144,56.67,0.0
2523.2670962810516,56.35,0.0
2524.2671389579773,56.35,0.0
2525.267540693283,56.03,0.0
2526.2683188915253,56.03,0.0
2527.2687137126923,55.7,0.0
2528.2689905166626,55.57,0.0
2529.2695364952087,55.38,0.0
2530.2699711322784,55.16,0.0
2531.2700107097626,55.06,0.0
2532.2700576782227,54.93,0.0
2533.270156145096,54.74,0.0
2534.270164012909,54.41,0.0
2535.271160364151,54.41,0.0
2536.272121667862,54.19,0.0
2537.272162914276,54.09,0.0
2538.272808074951,53.87,0.0
2539.2731618881226,53.77,0.0
2540.274070739746,53.58,0.0
2541.2744023799896,53.45,0.0
2542.274412870407,53.45,0.0
2543.274937391281,53.13,0.0
2544.2758219242096,53.13,0.0
2545.2763497829437,52.8,0.0
2546.277244091034,52.8,0.0
2547.277247905731,52.48,0.0
2548.2772855758667,52.48,0.0
2549.2773609161377,52.16,0.0
2550.277740716934,52.16,0.0
2551.2787141799927,51.84,0.0
2552.2795526981354,51.84,0.0
2553.280547618866,51.55,0.0
2554.281111240387,51.51,0.0
2555.2817029953003,51.22,0.0
2556.281737804413,51.19,0.0
